sample,tavg,prec,bin_arch,sum,bin_arch_name
QL312,21.2149333953857,873.490844726562,_3,2061.052896574,NA
QL312,21.2149333953857,873.490844726562,NA,1452.844009494,NA
QL312,21.2149333953857,873.490844726562,_1.1.2,1082.384356193,PSI
QL312,21.2149333953857,873.490844726562,_2,NA,NA
QL312,21.2149333953857,873.490844726562,_27,165.506808311,RNA
QL312,21.2149333953857,873.490844726562,_1.3.1,1651.882466474,NA
QL312,21.2149333953857,873.490844726562,_21,755.50238224,NA
QL312,21.2149333953857,873.490844726562,_20.2,NA,abiotic_stress
QL312,21.2149333953857,873.490844726562,_1.1.4,2496.927208951,ATP_synthase_chloroplastic
QL312,21.2149333953857,873.490844726562,_1.1.1+1.1.2,4953.064733823,Photosystems
QL312,21.2149333953857,873.490844726562,_21+26.9,789.700487969,redox
QL312,21.2149333953857,873.490844726562,_1.1,202.327003103,Light_reactions
QL312,21.2149333953857,873.490844726562,_9,381.748888359,mitochondrial_electron_transport/ATP_synthesis
QL312,21.2149333953857,873.490844726562,_26.9,34.198105729,NA
QL312,21.2149333953857,873.490844726562,_1.3.1+1.3.2,2924.802434364,Rubisco
QL312,21.2149333953857,873.490844726562,_8.1,241.34763256,NA
QL312,21.2149333953857,873.490844726562,_11,NA,lipid_metabolism
QL312,21.2149333953857,873.490844726562,_1.1.3,323.376942539,Cytochrome_b6f
QL312,21.2149333953857,873.490844726562,_29.6,228.291846416,protein_folding
QL312,21.2149333953857,873.490844726562,_29,1527.523337451,protein
QL312,21.2149333953857,873.490844726562,_1.2,476.204442589,Photorespiration
QL312,21.2149333953857,873.490844726562,_8.1+8.2,350.940603721,TCA/_org_transformation
QL312,21.2149333953857,873.490844726562,_16,249.057188513,secondary_metabolism
QL312,21.2149333953857,873.490844726562,_1.1.1,3870.68037763,PSII
QL312,21.2149333953857,873.490844726562,_20.2.1,508.236097974,HSPs
QL312,21.2149333953857,873.490844726562,_28,178.686602157,DNA
QL312,21.2149333953857,873.490844726562,_17,66.226899105,hormone_metabolism
QL312,21.2149333953857,873.490844726562,_22,0.937571459,polyamine_metabolism
QL312,21.2149333953857,873.490844726562,_4,335.784964085,glycolysis
QL312,21.2149333953857,873.490844726562,_8.2,109.592971161,NA
QL312,21.2149333953857,873.490844726562,_1.3,2261.687787875,Calvin_cycle
QL313,21.2149333953857,873.490844726562,_1.1.1,6935.367766601,PSII
QL313,21.2149333953857,873.490844726562,_1.3.2,4403.70285794,NA
QL313,21.2149333953857,873.490844726562,_26.9,129.52850989,NA
QL313,21.2149333953857,873.490844726562,_1.1.2,1758.811610713,PSI
QL313,21.2149333953857,873.490844726562,_27,367.063285137,RNA
QL313,21.2149333953857,873.490844726562,_9,655.711319747,mitochondrial_electron_transport/ATP_synthesis
QL313,21.2149333953857,873.490844726562,_2,2916.718080801,NA
QL313,21.2149333953857,873.490844726562,_3,3442.944686125,NA
QL313,21.2149333953857,873.490844726562,_21+26.9,2100.597387187,redox
QL313,21.2149333953857,873.490844726562,_20.2.1,1034.033753601,HSPs
QL313,21.2149333953857,873.490844726562,_1.2,1328.438598965,Photorespiration
QL313,21.2149333953857,873.490844726562,_1.1.4,5700.78585548,ATP_synthase_chloroplastic
QL313,21.2149333953857,873.490844726562,_29,3312.203043536,protein
QL313,21.2149333953857,873.490844726562,_20.2,42.209699642,abiotic_stress
QL313,21.2149333953857,873.490844726562,_1.1,611.140391684,Light_reactions
QL313,21.2149333953857,873.490844726562,_4,758.291506267,glycolysis
QL313,21.2149333953857,873.490844726562,_1.1.3,471.117394652,Cytochrome_b6f
QL313,21.2149333953857,873.490844726562,_16,593.782624869,secondary_metabolism
QL313,21.2149333953857,873.490844726562,_30,323.6657886,signalling
QL313,21.2149333953857,873.490844726562,_8.1,411.10350557,NA
QL313,21.2149333953857,873.490844726562,_17,72.057341923,hormone_metabolism
QL313,21.2149333953857,873.490844726562,NA,4724.62657813,NA
QL313,21.2149333953857,873.490844726562,_1.3.1,9815.729013031,NA
QL313,21.2149333953857,873.490844726562,_1.3.1+1.3.2,14219.431870971,Rubisco
QL313,21.2149333953857,873.490844726562,_8.2,413.901469109,NA
QL313,21.2149333953857,873.490844726562,_11,141.801438198,lipid_metabolism
QL313,21.2149333953857,873.490844726562,_1.1.1+1.1.2,8694.179377314,Photosystems
QL313,21.2149333953857,873.490844726562,_21,1971.068877297,NA
QL313,21.2149333953857,873.490844726562,_28,264.073890119,DNA
QL313,21.2149333953857,873.490844726562,_1.3,7047.315176398,Calvin_cycle
QL313,21.2149333953857,873.490844726562,_22,1.543638198,polyamine_metabolism
QL313,21.2149333953857,873.490844726562,_29.6,561.877264694,protein_folding
QL313,21.2149333953857,873.490844726562,_8.1+8.2,825.004974679,TCA/_org_transformation
QL314,21.2149333953857,873.490844726562,_30,247.885703695,signalling
QL314,21.2149333953857,873.490844726562,_1.3.1+1.3.2,5512.154236076,Rubisco
QL314,21.2149333953857,873.490844726562,_27,285.219837838,RNA
QL314,21.2149333953857,873.490844726562,_1.1.4,3984.602060819,ATP_synthase_chloroplastic
QL314,21.2149333953857,873.490844726562,_20.2.1,904.089437693,HSPs
QL314,21.2149333953857,873.490844726562,_1.1,472.369520405,Light_reactions
QL314,21.2149333953857,873.490844726562,_11,NA,lipid_metabolism
QL314,21.2149333953857,873.490844726562,_17,65.972188078,hormone_metabolism
QL314,21.2149333953857,873.490844726562,_1.2,955.599746472,Photorespiration
QL314,21.2149333953857,873.490844726562,_3,2995.566819603,NA
QL314,21.2149333953857,873.490844726562,_21,1408.339573605,NA
QL314,21.2149333953857,873.490844726562,_1.3.2,2023.26054556,NA
QL314,21.2149333953857,873.490844726562,_4,547.457611758,glycolysis
QL314,21.2149333953857,873.490844726562,_8.1,302.276316422,NA
QL314,21.2149333953857,873.490844726562,_22,0.317969814,polyamine_metabolism
QL314,21.2149333953857,873.490844726562,_28,261.851028471,DNA
QL314,21.2149333953857,873.490844726562,_16,479.699264052,secondary_metabolism
QL314,21.2149333953857,873.490844726562,_29.6,387.865185799,protein_folding
QL314,21.2149333953857,873.490844726562,_8.2,276.165546866,NA
QL314,21.2149333953857,873.490844726562,_1.3,5499.111076277,Calvin_cycle
QL314,21.2149333953857,873.490844726562,NA,3116.722776726,NA
QL314,21.2149333953857,873.490844726562,_21+26.9,1466.076481361,redox
QL314,21.2149333953857,873.490844726562,_1.1.1+1.1.2,7047.619457952,Photosystems
QL314,21.2149333953857,873.490844726562,_26.9,57.736907756,NA
QL314,21.2149333953857,873.490844726562,_1.3.1,3488.893690516,NA
QL314,21.2149333953857,873.490844726562,_1.1.3,412.951433318,Cytochrome_b6f
QL314,21.2149333953857,873.490844726562,_29,2752.853867211,protein
QL314,21.2149333953857,873.490844726562,_8.1+8.2,578.441863288,TCA/_org_transformation
QL314,21.2149333953857,873.490844726562,_1.1.2,1465.773876921,PSI
QL314,21.2149333953857,873.490844726562,_2,2247.106249381,NA
QL314,21.2149333953857,873.490844726562,_1.1.1,5581.845581031,PSII
QL314,21.2149333953857,873.490844726562,_9,529.679973384,mitochondrial_electron_transport/ATP_synthesis
QL314,21.2149333953857,873.490844726562,_20.2,41.172662389,abiotic_stress
QL315,21.2149333953857,873.490844726562,_1.1.1,5101.134624,PSII
QL315,21.2149333953857,873.490844726562,_11,178.367325243,lipid_metabolism
QL315,21.2149333953857,873.490844726562,_8.1+8.2,518.567329018,TCA/_org_transformation
QL315,21.2149333953857,873.490844726562,_8.1,286.173751476,NA
QL315,21.2149333953857,873.490844726562,_1.1.1+1.1.2,6508.462014596,Photosystems
QL315,21.2149333953857,873.490844726562,_21,1178.171573135,NA
QL315,21.2149333953857,873.490844726562,_4,489.029745672,glycolysis
QL315,21.2149333953857,873.490844726562,_22,0.30020226,polyamine_metabolism
QL315,21.2149333953857,873.490844726562,_9,437.684462619,mitochondrial_electron_transport/ATP_synthesis
QL315,21.2149333953857,873.490844726562,_29.6,306.82666571,protein_folding
QL315,21.2149333953857,873.490844726562,_16,387.310015823,secondary_metabolism
QL315,21.2149333953857,873.490844726562,_30,269.692556766,signalling
QL315,21.2149333953857,873.490844726562,_3,2883.026970338,NA
QL315,21.2149333953857,873.490844726562,_1.3,3921.210173999,Calvin_cycle
QL315,21.2149333953857,873.490844726562,NA,2685.916218822,NA
QL315,21.2149333953857,873.490844726562,_8.2,232.393577542,NA
QL315,21.2149333953857,873.490844726562,_1.1.3,308.29164014,Cytochrome_b6f
QL315,21.2149333953857,873.490844726562,_1.1,271.519716025,Light_reactions
QL315,21.2149333953857,873.490844726562,_1.1.2,1407.327390596,PSI
QL315,21.2149333953857,873.490844726562,_2,1983.177264129,NA
QL315,21.2149333953857,873.490844726562,_27,387.81745661,RNA
QL315,21.2149333953857,873.490844726562,_26.9,63.709829094,NA
QL315,21.2149333953857,873.490844726562,_28,253.657294399,DNA
QL315,21.2149333953857,873.490844726562,_17,80.892719734,hormone_metabolism
QL315,21.2149333953857,873.490844726562,_1.3.1,3261.126607574,NA
QL315,21.2149333953857,873.490844726562,_21+26.9,1241.881402229,redox
QL315,21.2149333953857,873.490844726562,_1.3.1+1.3.2,4689.429422234,Rubisco
QL315,21.2149333953857,873.490844726562,_1.2,726.539996255,Photorespiration
QL315,21.2149333953857,873.490844726562,_20.2.1,730.798635689,HSPs
QL315,21.2149333953857,873.490844726562,_1.1.4,2679.245657,ATP_synthase_chloroplastic
QL315,21.2149333953857,873.490844726562,_20.2,50.768681185,abiotic_stress
QL315,21.2149333953857,873.490844726562,_29,2572.261657266,protein
QL315,21.2149333953857,873.490844726562,_1.3.2,1428.30281466,NA
QL316,21.2149333953857,873.490844726562,_1.1,241.027715644,Light_reactions
QL316,21.2149333953857,873.490844726562,_17,93.257191724,hormone_metabolism
QL316,21.2149333953857,873.490844726562,_1.1.1+1.1.2,6575.845595991,Photosystems
QL316,21.2149333953857,873.490844726562,_21,1319.929238655,NA
QL316,21.2149333953857,873.490844726562,_29.6,447.255527205,protein_folding
QL316,21.2149333953857,873.490844726562,_2,NA,NA
QL316,21.2149333953857,873.490844726562,_16,737.115506111,secondary_metabolism
QL316,21.2149333953857,873.490844726562,_1.3,4912.486148917,Calvin_cycle
QL316,21.2149333953857,873.490844726562,_29,2504.372660802,protein
QL316,21.2149333953857,873.490844726562,_8.1+8.2,488.185349441,TCA/_org_transformation
QL316,21.2149333953857,873.490844726562,NA,2791.443905526,NA
QL316,21.2149333953857,873.490844726562,_1.2,757.215680693,Photorespiration
QL316,21.2149333953857,873.490844726562,_8.2,225.251673076,NA
QL316,21.2149333953857,873.490844726562,_4,654.041995405,glycolysis
QL316,21.2149333953857,873.490844726562,_21+26.9,1360.31513956,redox
QL316,21.2149333953857,873.490844726562,_1.1.1,5138.079341731,PSII
QL316,21.2149333953857,873.490844726562,_1.1.3,525.194947091,Cytochrome_b6f
QL316,21.2149333953857,873.490844726562,_1.3.1+1.3.2,5905.785066561,Rubisco
QL316,21.2149333953857,873.490844726562,_1.1.4,4526.273192908,ATP_synthase_chloroplastic
QL316,21.2149333953857,873.490844726562,_1.1.2,1437.76625426,PSI
QL316,21.2149333953857,873.490844726562,_1.3.1,4489.743568985,NA
QL316,21.2149333953857,873.490844726562,_20.2,41.560747293,abiotic_stress
QL316,21.2149333953857,873.490844726562,_27,309.927456978,RNA
QL316,21.2149333953857,873.490844726562,_22,1.187143407,polyamine_metabolism
QL316,21.2149333953857,873.490844726562,_30,371.135833503,signalling
QL316,21.2149333953857,873.490844726562,_26.9,40.385900905,NA
QL316,21.2149333953857,873.490844726562,_28,262.099637435,DNA
QL316,21.2149333953857,873.490844726562,_9,599.528734581,mitochondrial_electron_transport/ATP_synthesis
QL316,21.2149333953857,873.490844726562,_3,3052.010502847,NA
QL316,21.2149333953857,873.490844726562,_20.2.1,806.212329729,HSPs
QL316,21.2149333953857,873.490844726562,_11,168.237825323,lipid_metabolism
QL316,21.2149333953857,873.490844726562,_1.3.2,1416.041497576,NA
QL316,21.2149333953857,873.490844726562,_8.1,262.933676365,NA
QL318,21.2149333953857,873.490844726562,_20.2.1,801.633622821,HSPs
QL318,21.2149333953857,873.490844726562,_11,107.321051488,lipid_metabolism
QL318,21.2149333953857,873.490844726562,_28,287.724375658,DNA
QL318,21.2149333953857,873.490844726562,_8.1,325.13453119,NA
QL318,21.2149333953857,873.490844726562,_1.1,428.053262989,Light_reactions
QL318,21.2149333953857,873.490844726562,_4,649.203502123,glycolysis
QL318,21.2149333953857,873.490844726562,_1.1.4,4975.550610935,ATP_synthase_chloroplastic
QL318,21.2149333953857,873.490844726562,_20.2,35.392085574,abiotic_stress
QL318,21.2149333953857,873.490844726562,_21+26.9,1523.757798842,redox
QL318,21.2149333953857,873.490844726562,_27,236.384785496,RNA
QL318,21.2149333953857,873.490844726562,_29.6,406.315873269,protein_folding
QL318,21.2149333953857,873.490844726562,_1.3,5858.234910515,Calvin_cycle
QL318,21.2149333953857,873.490844726562,_2,NA,NA
QL318,21.2149333953857,873.490844726562,_1.1.3,590.154752494,Cytochrome_b6f
QL318,21.2149333953857,873.490844726562,_21,1451.200659052,NA
QL318,21.2149333953857,873.490844726562,_16,570.827338628,secondary_metabolism
QL318,21.2149333953857,873.490844726562,_22,0.768193516,polyamine_metabolism
QL318,21.2149333953857,873.490844726562,_1.1.1,7358.035577846,PSII
QL318,21.2149333953857,873.490844726562,_1.1.2,1911.462616077,PSI
QL318,21.2149333953857,873.490844726562,_1.3.2,2824.73549288,NA
QL318,21.2149333953857,873.490844726562,_9,578.963232501,mitochondrial_electron_transport/ATP_synthesis
QL318,21.2149333953857,873.490844726562,_3,NA,NA
QL318,21.2149333953857,873.490844726562,_1.3.1+1.3.2,8484.338754427,Rubisco
QL318,21.2149333953857,873.490844726562,_8.1+8.2,582.411628317,TCA/_org_transformation
QL318,21.2149333953857,873.490844726562,_30,270.400111835,signalling
QL318,21.2149333953857,873.490844726562,_1.1.1+1.1.2,9269.498193923,Photosystems
QL318,21.2149333953857,873.490844726562,_29,2487.720651046,protein
QL318,21.2149333953857,873.490844726562,_17,78.551908717,hormone_metabolism
QL318,21.2149333953857,873.490844726562,_26.9,72.55713979,NA
QL318,21.2149333953857,873.490844726562,_8.2,257.277097127,NA
QL318,21.2149333953857,873.490844726562,NA,2999.626284273,NA
QL318,21.2149333953857,873.490844726562,_1.3.1,5659.603261547,NA
QL318,21.2149333953857,873.490844726562,_1.2,1035.463281615,Photorespiration
QL319,21.2149333953857,873.490844726562,_21,1581.220556642,NA
QL319,21.2149333953857,873.490844726562,_1.1.1,4968.22092882,PSII
QL319,21.2149333953857,873.490844726562,_16,458.201766896,secondary_metabolism
QL319,21.2149333953857,873.490844726562,_30,402.94942693,signalling
QL319,21.2149333953857,873.490844726562,_22,0.672118667,polyamine_metabolism
QL319,21.2149333953857,873.490844726562,_1.1.4,3344.816841703,ATP_synthase_chloroplastic
QL319,21.2149333953857,873.490844726562,_3,3711.534162453,NA
QL319,21.2149333953857,873.490844726562,_8.1+8.2,620.647423417,TCA/_org_transformation
QL319,21.2149333953857,873.490844726562,_29.6,472.356150626,protein_folding
QL319,21.2149333953857,873.490844726562,_17,94.667008962,hormone_metabolism
QL319,21.2149333953857,873.490844726562,_21+26.9,1677.720413226,redox
QL319,21.2149333953857,873.490844726562,_1.1,429.850054764,Light_reactions
QL319,21.2149333953857,873.490844726562,_11,230.616916098,lipid_metabolism
QL319,21.2149333953857,873.490844726562,NA,3706.516855003,NA
QL319,21.2149333953857,873.490844726562,_8.2,291.49972589,NA
QL319,21.2149333953857,873.490844726562,_1.1.1+1.1.2,6146.340967936,Photosystems
QL319,21.2149333953857,873.490844726562,_20.2,64.905091572,abiotic_stress
QL319,21.2149333953857,873.490844726562,_1.3.1,3587.703829259,NA
QL319,21.2149333953857,873.490844726562,_1.1.2,1178.120039116,PSI
QL319,21.2149333953857,873.490844726562,_1.2,1014.71269062,Photorespiration
QL319,21.2149333953857,873.490844726562,_28,239.629836276,DNA
QL319,21.2149333953857,873.490844726562,_2,NA,NA
QL319,21.2149333953857,873.490844726562,_1.3.2,1713.631162343,NA
QL319,21.2149333953857,873.490844726562,_9,675.379705908,mitochondrial_electron_transport/ATP_synthesis
QL319,21.2149333953857,873.490844726562,_26.9,96.499856584,NA
QL319,21.2149333953857,873.490844726562,_20.2.1,1106.848195598,HSPs
QL319,21.2149333953857,873.490844726562,_1.3.1+1.3.2,5301.334991602,Rubisco
QL319,21.2149333953857,873.490844726562,_4,730.815212656,glycolysis
QL319,21.2149333953857,873.490844726562,_27,410.69880864,RNA
QL319,21.2149333953857,873.490844726562,_1.3,4707.151329679,Calvin_cycle
QL319,21.2149333953857,873.490844726562,_1.1.3,389.377625397,Cytochrome_b6f
QL319,21.2149333953857,873.490844726562,_29,3398.072472737,protein
QL319,21.2149333953857,873.490844726562,_8.1,329.147697527,NA
QL320,21.2149333953857,873.490844726562,_11,187.139346396,lipid_metabolism
QL320,21.2149333953857,873.490844726562,_20.2,49.787643764,abiotic_stress
QL320,21.2149333953857,873.490844726562,_20.2.1,1007.480189818,HSPs
QL320,21.2149333953857,873.490844726562,_21,1829.04538904,NA
QL320,21.2149333953857,873.490844726562,_28,281.408977551,DNA
QL320,21.2149333953857,873.490844726562,_27,359.143400067,RNA
QL320,21.2149333953857,873.490844726562,NA,4107.671995928,NA
QL320,21.2149333953857,873.490844726562,_1.3,5910.542251633,Calvin_cycle
QL320,21.2149333953857,873.490844726562,_4,620.087115889,glycolysis
QL320,21.2149333953857,873.490844726562,_9,669.441107011,mitochondrial_electron_transport/ATP_synthesis
QL320,21.2149333953857,873.490844726562,_1.1.4,3907.654026568,ATP_synthase_chloroplastic
QL320,21.2149333953857,873.490844726562,_1.1.1+1.1.2,8477.414658665,Photosystems
QL320,21.2149333953857,873.490844726562,_1.3.1,5892.960246149,NA
QL320,21.2149333953857,873.490844726562,_16,465.370620256,secondary_metabolism
QL320,21.2149333953857,873.490844726562,_30,286.785044788,signalling
QL320,21.2149333953857,873.490844726562,_22,0.741404133,polyamine_metabolism
QL320,21.2149333953857,873.490844726562,_29.6,450.737570106,protein_folding
QL320,21.2149333953857,873.490844726562,_1.3.1+1.3.2,9527.740789244,Rubisco
QL320,21.2149333953857,873.490844726562,_1.3.2,3634.780543095,NA
QL320,21.2149333953857,873.490844726562,_1.2,1052.498692072,Photorespiration
QL320,21.2149333953857,873.490844726562,_2,NA,NA
QL320,21.2149333953857,873.490844726562,_1.1,271.626576265,Light_reactions
QL320,21.2149333953857,873.490844726562,_1.1.3,608.903714936,Cytochrome_b6f
QL320,21.2149333953857,873.490844726562,_8.1,324.348346267,NA
QL320,21.2149333953857,873.490844726562,_8.1+8.2,620.415416045,TCA/_org_transformation
QL320,21.2149333953857,873.490844726562,_1.1.1,6699.806850476,PSII
QL320,21.2149333953857,873.490844726562,_1.1.2,1777.607808189,PSI
QL320,21.2149333953857,873.490844726562,_26.9,94.666476674,NA
QL320,21.2149333953857,873.490844726562,_3,NA,NA
QL320,21.2149333953857,873.490844726562,_21+26.9,1923.711865714,redox
