licor_number,file_name,licor_date,licor_remarks,sample,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa
MQ2,MQ2/svs140525_.xls,140525,angcos new,YG082,11972,0,19.07110657,0.043749447,1025.801928,0.519246512,1.146528951,25.16420746,6,1.42,0.5,2.556,22.18829155,25.16420746,21.13404465,1800.252319,1760.332153,20.13355637,21.14881134,73.21951294,76.91168976,300.3768005,1466.936157,144.4102783,97.61356354,-11.52942848,0.014124066,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500628001,0.000519247,298.3142075,295.3382916,234.7097793,2.111545756,3.21093979,32.8944019,11.74559056,23.67624951,2.937222024,0.043013217,2.06441084,0.872811184,0.026948451,100.1321817,0.582732029,63.91896206,1750.259385,0.006964712
MQ2,MQ2/svs140608_.xls,140608,angcos new,YG125,2283,0,40.2700558,0.121786263,1156.490874,1.455959793,1.201274044,24.75443459,6,1.42,0.5,2.556,25.87875557,24.75443459,27.00405693,1800.117188,1735.925903,17.48567963,19.62659073,51.38271713,57.67391205,400.0308838,1500.635376,0.156180784,98.44544983,-10.26945114,0.068921447,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66671814,0.00145596,297.9044346,299.0287556,240.1016542,2.237188712,3.133422597,31.82902412,12.20243339,25.31659508,3.240191635,0.116247399,1.932148553,1.308043082,0.07313275,113.8512644,0.666209815,62.43981218,1714.656507,0.014664481
MQ2,MQ2/svs140608_.xls,140608,angcos new,YG125,2407.5,0,15.09676529,0.129924038,176.3440256,1.521372701,1.180780598,24.4475174,6,1.42,0.5,2.556,25.73873711,24.4475174,27.00891113,399.2441101,375.7477417,17.01828957,19.25580978,50.42622757,57.0561409,400.1065369,1500.918457,0.098114029,98.44604492,3.817615509,0.121880889,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666844228,0.001521373,297.5975174,298.8887371,240.1469471,2.226735444,3.076438913,31.25000009,11.99419031,25.09312726,3.197374562,0.123639327,1.895658315,1.301716248,0.077815671,17.36037187,0.469314931,62.52893071,367.7740981,0.025667512
MQ2,MQ2/svs140612_.xls,140612,angcos old,KG101,9997,0,18.42980505,0.085322532,1364.892792,1.263225159,1.482720492,25.91493988,6,1.42,0.5,2.556,24.13413048,25.91493988,24.0695858,1799.794556,1758.424316,16.35170174,18.83465195,53.90406036,62.08921051,299.5064697,1499.133789,0.151170775,99.52886963,-7.972300529,0.229395032,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49917745,0.001263225,299.0649399,297.2841305,239.8614002,1.938243816,3.357312111,33.73204301,14.89739106,25.02453518,3.184331685,0.082566361,1.874591618,1.309740067,0.051844719,135.8462368,0.776202183,56.10910985,1748.690264,0.005913454
MQ2,MQ2/svs140612_.xls,140612,angcos old,KG101,10127,0,2.160713689,0.024909135,248.2445953,0.374810761,1.474278441,25.27368736,6,1.42,0.5,2.556,24.00060272,25.27368736,24.07266426,400.6379395,396.0129395,16.92267799,17.66013145,56.23407364,58.68463135,299.5645752,1500.184692,0.068076611,99.52662659,5.454152107,0.230486035,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499274292,0.000374811,298.4236874,297.1506027,240.0295447,2.475278965,3.231931749,32.47303621,14.81290476,24.63714504,3.111538095,0.024668729,1.757653308,1.353884787,0.015439376,24.70694714,0.626859808,53.66272265,394.8717175,0.002936391
MQ2,MQ2/svs140613_.xls,140613,angcos old,KG121,12000.5,0,17.920952,0.226982412,1599.290986,2.447869001,1.135647519,24.44343376,6,1.42,0.5,2.556,24.95022011,24.44343376,25.63552284,1799.831543,1766.467529,15.95252991,19.55216026,49.92883301,61.19509506,400.0423889,1499.936646,0.08409439,99.2237854,-13.36158371,0.161405817,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666737315,0.002447869,297.5934338,298.1002201,239.9898574,1.633873209,3.075686873,30.99747566,11.4453154,24.69682694,3.122657105,0.208469533,1.940039354,1.182617751,0.13183919,158.6877056,0.905361101,65.20878152,1757.002237,0.006651121
MQ2,MQ2/svs140613_.xls,140613,angcos old,KG121,12125,0,10.2131271,0.228219668,299.2911529,2.513585716,1.159944067,24.61567497,6,1.42,0.5,2.556,25.01210976,24.61567497,25.63615799,399.5980225,382.8372192,15.93498707,19.63083649,49.68400574,61.20736694,400.0555725,1499.38623,0.074082904,99.21138763,2.955158234,0.159048334,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666759288,0.002513586,297.765675,298.1621098,239.9017908,1.583264843,3.107546595,31.32247889,11.6916424,24.81389237,3.144567835,0.209512733,1.947602529,1.196965307,0.132506791,29.69309058,0.781771306,64.83711463,377.4429619,0.0175441
MQ2,MQ2/svs140419_.xls,140419,angcos old,YG019,4775.5,0,22.187325,0.144747913,1468.65752,1.871180471,1.296014369,24.01769257,6,1.42,0.5,2.556,21.32714081,24.01769257,19.95697212,1799.046631,1760.819702,14.7481041,17.50600815,56.31092072,66.8411026,399.9610291,1500.078735,476.401062,97.23202515,-4.379130363,-0.144751266,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666601715,0.00187118,297.1676926,294.4771408,240.0125916,1.512263781,2.998158993,30.83509768,13.32908953,22.67241669,2.764296793,0.136990077,1.702144625,1.062152168,0.086283557,142.8005449,0.834076037,58.07645127,1749.101044,0.007366991
MQ2,MQ2/svs140419_.xls,140419,angcos old,YG019,4905.5,0,8.886881405,0.109912636,243.2691826,1.529307693,1.377452631,24.06993866,6,1.42,0.5,2.556,21.30825996,24.06993866,19.95671654,398.8598633,384.6456909,14.50892162,16.76466179,55.46406555,64.08721161,399.9581299,1501.32251,465.9947205,97.2359314,8.471028328,-0.138355926,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666596883,0.001529308,297.2199387,294.45826,240.2115956,1.68388233,3.007580135,30.93074846,14.16608667,22.68909931,2.76709617,0.105381059,1.630127504,1.136968666,0.066255837,23.65450555,0.63245004,55.01612931,379.9519155,0.012867992
MQ2,MQ2/svs140525_.xls,140525,angcos old,YG080,10455.5,0,27.47457714,0.084583196,1183.41993,0.876618144,1.016206305,25.28395271,6,1.42,0.5,2.556,22.49834442,25.28395271,21.12502861,1800.740234,1742.8125,21.00263214,22.71377182,74.97088623,81.07897186,300.3986816,1500.88623,158.1648712,97.63679504,-6.082193375,-0.042934269,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500664469,0.000876618,298.4339527,295.6483444,240.1417908,2.01348278,3.233906189,33.12179786,10.40802604,23.89114857,2.97544713,0.081873825,2.217699884,0.757747246,0.051407854,115.5453291,0.679028828,68.70950276,1728.30128,0.010922659
MQ2,MQ2/svs140525_.xls,140525,angcos old,YG080,10573,0,8.137609963,0.088349818,225.0159562,0.878631006,0.976498416,25.17543793,6,1.42,0.5,2.556,22.35632133,25.17543793,21.12897873,398.6443481,381.7183838,21.19268608,22.90766335,76.30382538,82.47856903,300.3551025,1501.470337,163.8812714,97.63497925,9.648366928,-0.04307732,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500591838,0.000878631,298.3254379,295.5063213,240.2352479,2.009830429,3.213087652,32.90918559,10.00152224,23.76587963,2.95311243,0.08539798,2.236589236,0.716523194,0.053631318,21.96942822,0.589481581,69.7807464,377.4203504,0.015045519
MQ2,MQ2/svs140608_.xls,140608,angcos old,YG123,1547.5,0,25.26962088,0.102890911,1324.929283,1.382492066,1.341752798,24.76740837,6,1.42,0.5,2.556,25.89293289,24.76740837,27.01627731,1799.018188,1765.795532,16.59438705,18.22166252,48.72970581,53.5082283,500.4564209,1498.42981,0.103120491,98.45966339,-13.20759201,0.220698714,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834094035,0.001382492,297.9174084,299.0429329,239.7487636,2.271547319,3.135851556,31.84909889,13.62743637,25.33017063,3.242808814,0.098909348,1.794098758,1.448710056,0.062164142,130.4520913,0.750329956,57.81204365,1752.448901,0.008336268
MQ2,MQ2/svs140608_.xls,140608,angcos old,YG123,1658,0,8.015117651,0.082030883,219.1782602,1.08008803,1.303817416,24.94895744,6,1.42,0.5,2.556,25.91979218,24.94895744,27.01390648,399.0088196,386.3616943,17.36429596,18.95353127,50.91057587,55.57007599,400.047699,1500.262207,0.216251269,98.46170044,3.646930695,0.219748855,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666746165,0.001080088,298.0989574,299.0697922,240.0419471,2.411600524,3.170014334,32.19540512,13.24187385,25.43437481,3.262959517,0.079480092,1.866196918,1.396762599,0.049898101,21.5806642,0.56728776,59.10333716,382.1283575,0.012396887
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 mid,QL002,2239.499999,0,5.365220496,0.12539868,313.6794473,1.77381587,1.339330345,25.66581345,6,1.42,0.5,2.556,24.4010601,25.66581345,24.07612991,403.7612305,393.3487244,18.21211433,21.19390106,55.14492798,64.17355347,349.365387,1498.582764,0.029033951,92.89350891,2.775302887,-0.128149226,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582275645,0.001773816,298.8158135,297.5510601,239.7732362,1.741105888,3.308106182,35.61181207,14.41791101,25.03343678,3.186021706,0.119534268,1.968775837,1.217245869,0.075214557,29.13878453,0.797458916,60.27887899,390.5149812,0.008281615
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 mid,QL002,2475.5,0,13.43487711,0.124246636,1547.108278,1.728126608,1.316429658,25.57434273,6,1.42,0.5,2.556,24.43683434,25.57434273,24.07494545,1794.026978,1765.714722,18.34342003,21.24811554,55.42243195,64.19861603,349.3806152,1498.526611,0.062073287,92.89146423,-8.547097206,-0.119282722,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582301025,0.001728127,298.7243427,297.5868343,239.7642518,1.782321514,3.290198223,35.41981225,14.17169671,25.00558854,3.18073716,0.118487007,1.973768565,1.206968595,0.074551169,143.7131533,0.876193792,60.73146838,1758.618836,0.004639549
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 new,QL001,1681.999997,0,4.068996827,0.106353738,322.1486336,1.44735531,1.281339717,24.73763847,6,1.42,0.5,2.556,23.49578285,24.73763847,23.06016922,400.5719299,393.6143494,17.77843857,19.90611267,56.83504105,63.63689804,400.0267029,1499.696655,0.010011857,92.88306427,2.18089366,-0.114197835,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666711172,0.001447355,297.8876385,296.6457829,239.9514588,1.920690784,3.130280459,33.70130479,13.79519212,24.11671066,3.016036123,0.102105198,1.848940742,1.16709538,0.064184322,29.92215224,0.818437219,59.61912886,391.4652314,0.006196976
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 new,QL001,1999.5,0,10.13519232,0.048977343,1418.475105,0.759448219,1.428382213,25.22251129,6,1.42,0.5,2.556,24.25231934,25.22251129,24.07548141,1815.274414,1795.529175,18.03057098,19.30948067,55.08389664,58.99100113,349.414978,1499.984985,0.121145993,92.89333344,-10.3604393,-0.093922623,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582358297,0.000759448,298.3725113,297.4023193,239.9975916,2.314867017,3.22210424,34.68606541,15.37658474,24.73741532,3.130238731,0.048056498,1.793722026,1.336516705,0.030116708,131.7668809,0.79000393,55.29584275,1790.17608,0.003130608
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 old,QL003,2919.5,0,3.840917898,0.039507982,231.9292943,0.579035292,1.345529039,24.90989876,6,1.42,0.5,2.556,22.76729012,24.90989876,22.08269691,405.1595154,397.0099182,18.42354584,19.56007957,61.56013107,65.35772705,299.705658,1499.517944,0.058067665,92.89881134,3.2336936,-0.082368657,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49950943,0.000579035,298.0598988,295.9172901,239.922865,2.253609128,3.162637181,34.04389287,14.4838133,23.83859444,2.966059124,0.038906605,1.817108142,1.148950983,0.024369952,21.54595576,0.584190177,56.94922545,394.9812644,0.005537916
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv1 old,QL003,3159.499999,0,14.8687816,0.04110321,1144.645538,0.564915786,1.263318458,24.41740417,6,1.42,0.5,2.556,22.58756065,24.41740417,22.08394814,1795.585938,1763.822388,18.34753418,19.45654106,61.98140335,65.72783661,299.6867676,1500.890381,0.267316639,92.90338898,-8.387363434,-0.088084981,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499477946,0.000564916,297.5674042,295.7375607,240.142455,2.307795248,3.07089706,33.05473669,13.59819563,23.50248241,2.906627967,0.040452688,1.807578602,1.099049365,0.025340581,106.3414497,0.64895737,58.42097822,1755.969158,0.004946834
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 mid,QL006,3970,0,4.344798735,0.072331053,287.9325662,1.004585989,1.291734213,24.64952469,6,1.42,0.5,2.556,23.18074417,24.64952469,23.06384087,401.2430115,394.1325684,18.13340378,19.6105938,59.10286713,63.91752243,400.0374146,1498.692383,0.170203656,92.91444397,2.640610456,-0.115372375,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666729024,0.001004586,297.7995247,296.3307442,239.7907753,2.120408076,3.113841632,33.51299861,13.90240481,23.91513443,2.979740473,0.07034052,1.822107419,1.157633054,0.044137431,26.75309429,0.730547509,58.55720494,391.8377803,0.006492974
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 mid,QL006,4157.499999,0,14.05675953,0.073419309,1432.943732,0.93682032,1.18793384,24.066782,6,1.42,0.5,2.556,23.1587429,24.066782,23.05871582,1807.425659,1780.420288,18.00094223,19.57832527,58.74814606,63.89611435,349.3681335,1499.128662,0.003003596,92.9127655,-10.06597519,-0.116361618,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582280223,0.00093682,297.216782,296.3087429,239.8605799,2.233875789,3.007010185,32.36380026,12.78547499,23.61276245,2.926011775,0.071369277,1.819076345,1.10693543,0.044785559,133.1387649,0.804834533,60.57365688,1772.995943,0.004802432
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 new,QL005,3479,0,8.586686227,0.167727498,290.8087501,1.757784941,1.009306063,24.15625572,6,1.42,0.5,2.556,22.4773941,24.15625572,22.08393478,401.8271484,383.2911987,18.23694992,21.67910767,62.0163269,73.72167969,299.7557678,1499.769287,0.142169088,92.89569092,2.466402531,-0.155537605,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499592946,0.001757785,297.3062557,295.6273941,239.9630799,1.703114372,3.023201749,32.54404719,10.86493952,23.31682491,2.874248752,0.157398816,2.013895686,0.860353067,0.099252861,27.01487977,0.758714917,67.79747612,378.7559771,0.015370204
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 new,QL005,3700.999999,0,22.24708624,0.160230803,1489.307257,1.870473724,1.121427806,24.40870094,6,1.42,0.5,2.556,23.17353058,24.40870094,23.05973625,1793.606323,1755.30957,18.21886444,20.96583939,59.40242386,68.35890961,399.9871216,1500.275269,0.080095865,92.90680695,-10.71481705,-0.13739872,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.666645203,0.001870474,297.5587009,296.3235306,240.044037,1.70284944,3.069296998,33.03629841,12.07045902,23.79111576,2.957600051,0.150778768,1.947869193,1.009730858,0.095042676,138.3667818,0.848458462,64.66425747,1743.559348,0.008250888
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 old,QL007,4423.499999,0,5.268925263,0.128685644,314.5702199,1.834800902,1.35226171,25.62348747,6,1.42,0.5,2.556,23.93125916,25.62348747,24.07855988,401.5835571,391.3035583,17.87495804,20.95943451,55.68704605,65.29631805,349.4293823,1499.228394,0.088103883,92.91984558,2.194832563,-0.162398621,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582382304,0.001834801,298.7734875,297.0812592,239.876537,1.653372734,3.299809128,35.51242587,14.55299136,24.77737332,3.137718317,0.122517326,1.947547418,1.190170899,0.077104611,29.22981626,0.803903295,59.85065145,388.5206752,0.008116649
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv2 old,QL007,4616.499999,0,15.25060468,0.127012342,1537.422126,1.794368102,1.339417191,25.47005463,6,1.42,0.5,2.556,23.57684898,25.47005463,23.56856537,1808.426147,1776.761963,17.75795174,20.7753334,56.51594162,66.11897278,349.3935547,1499.609009,0.211255297,92.92111206,-10.6519146,-0.1555911,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582322591,0.001794368,298.6200546,296.726849,239.9374354,1.649087884,3.269884274,35.18989605,14.41456265,24.52345181,3.090452244,0.120999647,1.930467083,1.159985161,0.076142936,142.8589736,0.865294371,59.85350524,1768.707066,0.005160844
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 mid,QL010,5419.499999,0,4.351866282,0.092979336,309.1934006,1.163552981,1.173778786,24.10120201,6,1.42,0.5,2.556,23.8358593,24.10120201,23.55947304,401.9298401,393.6691589,17.83506393,19.79382515,55.8888092,62.02687836,349.3601379,1498.63916,0.0670771,92.93055725,4.35932827,-0.114215456,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582266897,0.001163553,297.251202,296.9858593,239.7822596,2.19996896,3.013229987,32.42453372,12.63070857,23.96853066,2.989317571,0.089715756,1.839451201,1.14986637,0.056356703,28.73351502,0.785414335,61.40544997,391.370638,0.006828011
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 mid,QL010,5619.999999,0,10.2233966,0.087985111,1560.045158,1.160742787,1.234635953,24.4186039,6,1.42,0.5,2.556,23.98885727,24.4186039,23.54766846,1808.933228,1787.810913,17.8087635,19.76289368,55.29264832,61.35983276,349.3533325,1500.425049,0.114134543,92.92575073,-5.708347321,-0.102303967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582255554,0.001160743,297.5686039,297.1388573,240.0680018,2.181710674,3.071117684,33.04915656,13.28626288,24.20373059,3.031823924,0.08505719,1.836481732,1.195342192,0.053416268,144.9683675,0.872600758,60.08221567,1782.411232,0.003446143
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 new,QL009,4982.499999,0,10.43615911,0.179404419,276.6668161,2.227116751,1.199977391,25.07648277,6,1.42,0.5,2.556,23.79290771,25.07648277,23.56362534,401.6556396,382.2716675,17.71969032,21.46221542,55.66344833,67.41996765,349.3872986,1499.977905,0.016019085,92.91808319,3.537820816,-0.133694261,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582312164,0.002227117,298.2264828,296.9429077,239.9964588,1.5068421,3.194205309,34.37657342,12.914358,24.43469524,3.074078134,0.167637989,1.994227918,1.079850216,0.105770951,25.70735023,0.723743975,63.88835576,376.7596116,0.017696935
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 new,QL009,5166,0,18.21264688,0.148121239,1525.443383,2.068655648,1.333925564,25.66762161,6,1.42,0.5,2.556,23.11299515,25.66762161,22.54155922,1808.1604,1770.590698,17.77201653,21.24931717,58.16764832,69.5488205,349.3568726,1500.130005,0.091108702,92.92230225,-5.730239391,-0.131497085,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582261454,0.002068656,298.8176216,296.2629952,240.0207948,1.417930174,3.308461036,35.60459606,14.35527889,24.39030838,3.06591798,0.140007734,1.974535473,1.091382507,0.088199321,141.7477111,0.861544899,60.77483268,1760.971342,0.006285568
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 old,QL011,6081.5,0,5.701001759,0.10335075,292.14525,1.413200944,1.28643372,24.88201904,6,1.42,0.5,2.556,23.94584465,24.88201904,23.53617668,401.9341125,391.1935425,17.75293159,20.13115501,55.26915741,62.67313766,349.3578186,1500.201782,0.039047539,92.93788147,4.804528236,-0.113268554,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582263031,0.001413201,298.032019,297.0958447,240.0322791,1.979741908,3.157380619,33.97302121,13.8418662,24.41393185,3.070258597,0.099334215,1.870946898,1.199311699,0.062432669,27.15136061,0.746804889,59.75090551,388.18245,0.008775255
MQ2,MQ2/svs_licor2_150805_.xls,150805,athdiv3 old,QL011,6286.499999,0,14.07272386,0.097792436,1505.043694,1.322110209,1.269575057,24.71524429,6,1.42,0.5,2.556,23.87374687,24.71524429,23.56033134,1807.731567,1779.521484,17.75071144,19.97602654,55.50198364,62.4599762,349.3526917,1500.689453,0.109128356,92.93741608,-5.525165558,-0.105241671,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.582254486,0.00132211,297.8652443,297.0237469,240.1103065,2.04160129,3.126095347,33.63656403,13.66053749,24.29449558,3.048368119,0.094188778,1.85652029,1.191847829,0.059181482,139.874872,0.84575753,59.80696809,1772.088707,0.004749463
MQ1,MQ1/svs_licor1_150812_.xls,150812,banaqu1 mid,QL167,3365.499999,0,8.998670962,0.249711454,318.6913016,3.750815295,1.635251938,25.98060036,6,1.42,0.5,2.556,23.5380249,25.98060036,21.69639969,399.3717346,390.4062195,13.89698124,17.05615044,48.53473282,59.56802368,700.2171631,1500.689575,0.112023652,101.730751,5.998479843,0.133975849,0.099734239,0.003186576,0.087291904,0.001094269,1,-0.219565243,2.737391472,1.167028605,0.003750815,299.1306004,296.6880249,-0.385157338,-2.290830553,3.370386932,33.13046349,16.07431305,24.75931263,3.134335674,0.227486856,1.735134993,1.39920068,0.144021888,32.42070545,0.816306928,54.6622772,385.6534003,0.012754661
