batch_number,extraction_number,sample_number,species_field,species_confirmed,Latitude,Longitude,Elevation_GPS_notebook,Elevation_map,family,leaf_age,biological_rep,site,site_revised,date,leaf_FW_check,whole_leaf_FW,tech_rep_1_FW,tech_rep_2_FW,tech_rep_3_FW,WRONGtech_rep_4_FW,WRONGtech_rep_4_DW,tech_rep_4_FW,tech_rep_4_DW,whole_leaf_area(cm2),whole_leaf_area_per_whole_leaf_FW(cm2/g),tech_rep_1_leaf_area,tech_rep_2_leaf_area,tech_rep_3_leaf_area,tech_rep_4_leaf_area,technical_rep_used_for_ovalbumin_calculation,ovalbumin_added(5uL_of_0.5mg/mL_per_cm2),random_number,notes,I don't know why these numbers are here,"Protein Extract Concentration (protein assay, ug/uL)",Protein Assay %CV,Protein Extract Volume (uL),"Extract Protein Amount (ug, protein assay)","Protein per FW (mg/g, protein assay)","Protein per DW (mg/g, protein assay)","Protein per Leaf Area (mg/cm2, protein assay)",%Ovalbumin of Total Protein,"Digest Protein Amount (ug)
",Amount Protease in Digest (ug),uL Protein Extract per Digest,Date of ASPEX,ASPEX Batch,LWC,LMA
16,16-24,QL119,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,mid,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00414,1.66046,0.08074,0.07228,0.08810,1.41520,0.58476,1.4152,0.58476,46.141,27.78808282,2.243609807,2.008522626,2.448130096,39.32569481,1,11.2,0.084512358,,,,,,,,,,,,,,,,0.586800452,0.014869667
18,18-11,QL120,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,old,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00690,1.38038,0.06142,0.05880,0.06888,1.18438,0.54356,1.18438,0.54356,37.989,27.52068271,1.690320332,1.618216143,1.895624625,32.59494619,1,8.5,0.417956303,,,,,,,,,,,,,,,,0.541059457,0.016676205
,,QL121,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,sen,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00494,1.23600,0.07546,0.06476,0.07718,1.01366,0.49176,1.01366,0.49176,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.514866918,NA
19,19-45,QL122,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,new,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00666,1.64288,0.08734,0.08812,0.07666,1.38410,0.68468,1.3841,0.68468,49.952,30.40514219,2.655585119,2.67930113,2.3308582,42.0837573,1,13.3,0.681767588,,,,,,,,,,,,,,,,0.50532476,0.01626946
19,19-28,QL123,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,mid,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00812,1.62812,0.07174,0.07942,0.06742,1.40142,0.68142,1.40142,0.68142,58.667,36.03358475,2.58504937,2.861787301,2.429384284,50.49818634,1,12.9,0.601298452,,,,,,,,,,,,,,,,0.51376461,0.01349395
19,19-22,QL124,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,old,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00956,2.62150,0.08672,0.06752,0.07448,2.38322,1.22054,2.38322,1.22054,78.711,30.02517643,2.6037833,2.027299912,2.23627514,71.55660096,1,13.0,0.576979883,,,,,,,,,,,,,,,,0.487860961,0.017056987
,,QL125,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,sen,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00444,0.90198,0.07358,0.07430,0.05312,0.69654,0.54266,0.69654,0.54266,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.22092055,NA
16,16-21,QL126,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,new,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00654,2.87700,0.09308,0.07688,0.06986,2.63064,1.21942,2.63064,1.21942,83.799,29.12721585,2.711161251,2.239300355,2.034827299,76.6232191,1,13.6,0.073660226,,,,,,,,,,,,,,,,0.536455007,0.015914497
18,18-33,QL127,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,mid,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00788,2.38692,0.07496,0.10210,0.09006,2.11192,1.06616,2.11192,1.06616,80.393,33.68064284,2.524700987,3.438793634,3.033278694,71.13082322,1,12.6,0.464915996,,,,,,,,,,,,,,,,0.495170272,0.01498872
21,21-16,QL128,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,old,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01420,2.94092,0.11680,0.07112,0.06108,2.67772,1.33022,2.67772,1.33022,96.467,32.8016403,3.831231587,2.332852658,2.00352419,87.83360827,1,19.2,0.931876171,,,,,,,,,,,,,,,,0.503226626,0.015144772
,,QL129,acafla,acafla,-18.43758,146.13636,,,Mimosaceae,sen,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01022,1.56572,0.08936,0.09236,0.09976,1.27402,0.60118,1.27402,0.60118,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.528123577,NA
13,13-05,QL130,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,new,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.02184,6.39762,0.07892,0.07036,0.08424,6.14226,2.78596,6.14226,2.78596,115.206,18.00763409,1.421162482,1.267017134,1.516963096,110.6075706,1,7.1,0.880750199,,,4.5,6.34656122,750,3346.1018,,,,,50,1,11.2,,,0.546427536,0.025187788
11,11-39,QL131,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,mid,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01502,3.40436,0.08510,0.06574,0.08014,3.15836,1.4566,3.15836,1.4566,69.825,20.51046305,1.745440406,1.348357841,1.643708509,64.77942609,1,8.7,0.697635929,,,3.7,6.067992003,750,2739.721148,32.19413805,,1.569644623,,50,1,13.7,17/05/2016,6,0.538811282,0.022485534
8,DP056,QL132,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,old,1,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01680,3.66616,0.08676,0.08870,0.08070,3.39320,1.40448,3.3932,1.40448,103.095,28.12070395,2.439752275,2.494306441,2.269340809,95.41917265,1,12.2,0.179738277,,,3.6,6.564182217,750,2735.911147,31.53424559,,1.121388911,,50,1,13.7,16/05/2016,3,0.586089827,0.014719054
12,12-16,QL133,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,new,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01030,4.62776,0.07244,0.07602,0.08356,4.38544,2.23812,4.38544,2.23812,103.313,22.32462358,1.617195732,1.697117884,1.865445546,97.90329722,1,8.1,0.772149077,,,3.2,2.611095698,750,2428.048167,33.51805863,,1.501394123,,50,1,15.4,17/05/2016,5,0.489647561,0.022860517
9,9-41,QL134,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,mid,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00780,3.11704,0.06856,0.06368,0.05830,2.91870,1.42956,2.9187,1.42956,79.687,25.56495906,1.752733593,1.627976593,1.490437113,74.61644602,1,8.8,0.406518826,,,2.2,1.98567334,750,1682.11468,24.53492824,,0.959709272,,50,1,22.3,23/05/2016,11,0.510206599,0.019158779
10,10-10,QL135,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,old,2,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.01472,2.58080,0.07458,0.09254,0.05484,2.34412,1.18104,2.34412,1.18104,71.285,27.62128022,2.059995079,2.556073272,1.514751007,64.7475954,1,10.3,0.437950906,,,3.1,9.758402125,750,2306.617035,30.92809111,,1.119719682,,50,1,16.3,17/05/2016,4,0.496169138,0.018240677
8,DP066,QL136,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,new,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00604,2.50922,0.08950,0.10064,0.07330,2.23974,1.02224,2.23974,1.02224,67.093,26.73858809,2.393103634,2.690971505,1.959938507,59.88748528,1,12.0,0.220599241,,,4.6,1.931270995,750,3443.692543,38.47701166,,1.439006859,,50,1,10.9,16/05/2016,1,0.543589881,0.017069343
8,DP051,QL137,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,mid,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,0.00894,3.05900,0.07586,0.07302,0.06576,2.83542,1.30742,2.83542,1.30742,76.917,25.14449166,1.907461138,1.836050781,1.653501772,71.29519455,1,9.5,0.168997868,,,3.5,6.747208526,750,2623.830458,34.58779935,,1.375561686,,50,1,14.3,16/05/2016,1,0.538897236,0.018338122
13,13-08,QL138,eucpla,eucpla,-18.43758,146.13636,,,Myrtaceae,old,3,S_Cardwell_QLD,QLD_Cardwell_S,150809,-0.33834,6.32000,0.10074,0.06204,0.09398,6.40158,3.11236,6.40158,3.11236,175.312,27.73924051,2.794451089,1.720942481,2.606933823,177.5749672,1,14.0,0.882415391,,,4.4,12.581358,750,3289.988423,,,,,50,1,11.4,,,0.513813777,0.01752702
11,11-32,QL139,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,new,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.01210,1.24888,0.07192,0.05586,0.06936,1.03964,0.50022,1.03964,0.50022,44.384,35.53904298,2.555967971,1.985210941,2.464988021,36.94781065,1,12.8,0.658010641,,,5.3,4.694511413,750,3996.263501,55.56539906,,1.563502965,,50,1,9.4,17/05/2016,6,0.51885268,0.013538556
12,12-14,QL140,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,mid,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00654,0.65264,0.07444,0.06166,0.06120,0.44880,0.20538,0.4488,0.20538,25.545,39.14102721,2.913658066,2.413435738,2.395430865,17.56649301,1,14.6,0.769714885,,,5.1,2.906005798,750,3851.635607,51.74147779,,1.321924371,,50,1,9.7,17/05/2016,5,0.542379679,0.011691577
8,DP086,QL141,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,old,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00362,0.49148,0.07212,0.06642,0.05566,0.29366,0.12254,0.29366,0.12254,18.584,37.81232197,2.72702466,2.511494425,2.104633841,11.10396647,1,13.6,0.296622255,,,3.3,0.75840832,750,2458.078856,34.08317881,,0.901377568,,50,1,15.3,23/05/2016,10,0.582714704,0.011035696
9,9-37,QL142,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,new,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00556,1.10824,0.08278,0.10136,0.08176,0.83678,0.41146,0.83678,0.41146,41.227,37.2004259,3.079451256,3.770635169,3.041506822,31.12857239,1,15.4,0.400177492,,,7.8,4.343595202,750,5882.048917,71.05640152,,1.910096452,,50,1,6.4,,,0.508281747,0.013218081
9,9-26,QL143,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,mid,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00476,0.53092,0.06946,0.07114,0.05560,0.32996,0.13884,0.32996,0.13884,19.689,37.08468319,2.575902094,2.638204362,2.061908385,12.23646207,1,12.9,0.370365637,,,3.3,4.011335869,750,2464.263568,35.47744844,,0.956660416,,50,1,15.2,23/05/2016,11,0.579221724,0.011346417
12,12-43,QL144,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,old,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00792,0.62362,0.08452,0.09680,0.08422,0.35016,0.14654,0.35016,0.14654,22.236,35.65632917,3.013672942,3.451532664,3.002976043,12.48542022,1,15.1,0.84466397,,,4.6,6.205071653,750,3422.300191,40.4910103,,1.135591107,,50,1,11.0,20/05/2016,8,0.581505597,0.01173689
9,9-27,QL145,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,new,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00702,0.77080,0.08806,0.06276,0.07702,0.53594,0.26412,0.53594,0.26412,29.232,37.92423456,3.339608095,2.380124961,2.920924546,20.32511427,1,16.7,0.373242066,,,4.3,2.438862906,750,3233.718857,36.72176763,,0.968292915,,50,1,11.6,23/05/2016,10,0.50718364,0.012994761
11,11-33,QL146,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,mid,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00606,0.88990,0.06512,0.06980,0.10408,0.64484,0.30514,0.64484,0.30514,32.208,36.19283066,2.356877132,2.52625958,3.766949815,23.33858492,1,11.8,0.667260007,,,5.1,4.335604856,750,3799.94516,58.35296622,,1.612279702,,50,1,9.9,17/05/2016,6,0.526797345,0.013074486
12,12-35,QL147,cortes,cortes,-18.37945,146.07626,,,Myrtaceae,old,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00530,0.33034,0.08450,0.06510,0.04906,0.12638,0.04722,0.12638,0.04722,11.107,33.62293395,2.841137919,2.188853,1.649541139,4.249266392,1,14.2,0.82388014,,,1.9,3.259827633,750,1392.404948,16.47816506,,0.490087066,,50,1,26.9,20/05/2016,8,0.626364931,0.011112506
13,13-25,QL148,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,new,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00714,1.13552,0.08100,0.07802,0.05358,0.91578,0.47672,0.91578,0.47672,39.762,35.01655629,2.83634106,2.731991722,1.876187086,32.06746192,1,14.2,0.948083994,,,6.5,7.363138942,750,4853.100755,,,,,50,1,7.7,,,0.479438293,0.014866159
12,12-08,QL149,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,mid,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00594,0.45922,0.06642,0.06582,0.09324,0.22780,0.10904,0.2278,0.10904,16.67,36.30068377,2.411091416,2.389311006,3.384675755,8.269295762,1,12.1,0.741940847,,,3.8,5.8862715,750,2824.834546,42.52987874,,1.171599935,,50,1,13.3,17/05/2016,6,0.521334504,0.013186129
11,11-42,QL150,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,old,1,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00798,0.80140,0.08414,0.07362,0.05210,0.58356,0.32392,0.58356,0.32392,25.185,31.42625406,2.644205016,2.313600824,1.637307836,18.33910482,1,13.2,0.70551352,,,4.1,7.630115909,750,3040.417488,36.13522092,,1.149841812,,50,1,12.3,17/05/2016,6,0.444924258,0.017662803
8,DP050,QL151,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,new,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00522,0.87244,0.06308,0.06376,0.07356,0.66682,0.33248,0.66682,0.33248,30.472,34.92733025,2.203215992,2.226966576,2.569254413,23.29024235,1,11.0,0.168861288,,,2.0,3.578204958,750,1477.416168,23.42130894,,0.670572551,,50,1,25.4,16/05/2016,1,0.501394679,0.014275506
12,12-36,QL152,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,mid,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00478,0.99754,0.07654,0.08212,0.05952,0.77458,0.36986,0.77458,0.36986,35.886,35.97449726,2.753488021,2.954225715,2.141202077,27.86512609,1,13.8,0.824527882,,,2.9,7.335586374,750,2169.776431,28.34826797,,0.788010122,,50,1,17.3,20/05/2016,8,0.522502517,0.013273222
11,11-12,QL153,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,old,2,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.01170,1.65570,0.09824,0.09448,0.08510,1.36618,0.752,1.36618,0.752,44.34,26.78021381,2.630888204,2.5301946,2.278996195,36.5865925,1,13.2,0.581297173,,,2.5,3.095636999,750,1905.24728,19.39380374,,0.724184052,,50,1,19.7,17/05/2016,7,0.449560087,0.020553978
13,13-02,QL154,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,new,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00600,1.00970,0.08332,0.09710,0.08166,0.74162,0.35818,0.74162,0.35818,35.496,35.15499653,2.929114311,3.413550163,2.870757017,26.07164853,1,14.6,0.87136608,,,3.4,7.115460746,750,2585.495239,,,,,50,1,14.5,,,0.517030285,0.013738295
13,13-21,QL155,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,mid,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00524,0.56276,0.08120,0.06332,0.07270,0.34030,0.1517,0.3403,0.1517,16.703,29.68050323,2.410056863,1.879369465,2.157772585,10.10027525,1,12.1,0.929386917,,,3.4,5.549814664,750,2575.811742,,,,,50,1,14.6,,,0.554216867,0.015019393
9,9-38,QL156,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,old,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00714,1.03244,0.07688,0.08282,0.05960,0.80600,0.41032,0.806,0.41032,31.612,30.61872845,2.353967843,2.53584309,1.824876216,24.67869513,1,11.8,0.401388453,,,,,,0,0,,0,,,,#DIV/0!,,,0.490918114,0.016626487
13,13-47,QL156,euc?,eucfib,-18.37945,146.07626,,,Myrtaceae,old,3,N_Cardwell_QLD,QLD_Cardwell_N,150810,0.00714,1.03244,0.07688,0.08282,0.05960,0.80600,0.41032,0.806,0.41032,31.612,30.61872845,2.353967843,2.53584309,1.824876216,24.67869513,2,12.7,0.401388453,,,2.7,5.457752571,750,2000.123323,,,,,50,1,18.7,,,0.490918114,0.016626487
26,26-35,QL157,grebai,grebai,-17.91588,146.06968,,,Proteaceae,new,1,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00698,1.41570,0.08932,0.07354,0.07916,1.16670,0.59802,1.1667,0.59802,,0,0,0,0,0,1,0.0,0.534479686,,,,,,,,,,,,,,,,0.487426074,NA
28,28-02,QL158,grebai,grebai,-17.91588,146.06968,,,Proteaceae,mid,1,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00914,0.90218,0.06778,0.08346,0.08730,0.65450,0.32788,0.6545,0.32788,,0,0,0,0,0,1,0.0,0.675173961,,,,,,,,,,,,,,,,0.499037433,NA
26,26-42,QL159,grebai,grebai,-17.91588,146.06968,,,Proteaceae,old,1,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00476,1.36174,0.08046,0.07080,0.08652,1.11920,0.58122,1.1192,0.58122,,0,0,0,0,0,1,0.0,0.546268872,,,,,,,,,,,,,,,,0.48068263,NA
25,25-14,QL160,grebai,grebai,-17.91588,146.06968,,,Proteaceae,new,2,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00546,1.58358,0.08846,0.07976,0.10618,1.30372,0.60546,1.30372,0.60546,,0,0,0,0,0,1,0.0,0.374881201,,,,,,,,,,,,,,,,0.535590464,NA
25,25-07,QL161,grebai,grebai,-17.91588,146.06968,,,Proteaceae,mid,2,Mission_Beach_QLD,QLD_Mission_Beach,150811,-0.17400,1.83000,0.06726,0.10200,0.07282,1.76192,0.85612,1.76192,0.85612,,0,0,0,0,0,1,0.0,0.358719516,,,,,,,,,,,,,,,,0.514098256,NA
28,28-35,QL162,grebai,grebai,-17.91588,146.06968,,,Proteaceae,old,2,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00854,1.41880,0.09154,0.08360,0.07974,1.15538,0.54894,1.15538,0.54894,,0,0,0,0,0,1,0.0,0.753247495,,,,,,,,,,,,,,,,0.524883588,NA
29,29-04,QL163,grebai,grebai,-17.91588,146.06968,,,Proteaceae,new,3,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.01128,2.81156,0.07604,0.07358,0.05756,2.59310,1.12562,2.5931,1.12562,,0,0,0,0,0,1,0.0,0.77805381,,,,,,,,,,,,,,,,0.565917242,NA
28,28-34,QL164,grebai,grebai,-17.91588,146.06968,,,Proteaceae,mid,3,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.01280,1.85248,0.07858,0.06984,0.06946,1.62180,0.81702,1.6218,0.81702,,0,0,0,0,0,1,0.0,0.752445564,,,,,,,,,,,,,,,,0.496226415,NA
26,26-36,QL165,grebai,grebai,-17.91588,146.06968,,,Proteaceae,old,3,Mission_Beach_QLD,QLD_Mission_Beach,150811,0.00968,1.44660,0.08716,0.08014,0.07190,1.19772,0.62056,1.19772,0.62056,,0,0,0,0,0,1,0.0,0.535708559,,,,,,,,,,,,,,,,0.481882243,NA
29,29-14,QL166,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,new,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00952,0.96556,0.08458,0.07078,0.07654,0.72414,0.3775,0.72414,0.3775,,0,0,0,0,0,1,0.0,0.811038626,,,,,,,,,,,,,,,,0.478691966,NA
28,28-04,QL167,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,mid,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00870,1.22606,0.08870,0.08726,0.10946,0.93194,0.5209,0.93194,0.5209,,0,0,0,0,0,1,0.0,0.680981367,,,,,,,,,,,,,,,,0.441058437,NA
27,27-06,QL168,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,old,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00412,0.58048,0.08668,0.07234,0.09120,0.32614,0.19424,0.32614,0.19424,,0,0,0,0,0,1,0.0,0.568108794,,,,,,,,,,,,,,,,0.404427546,NA
,,QL169,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,sen,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00508,0.81704,0.06946,0.05312,0.05864,0.63074,0.36572,0.63074,0.36572,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.42017313,NA
12,12-13,QL170,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,new,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.01238,1.07130,0.06256,0.05094,0.09050,0.85492,0.49478,0.85492,0.49478,32.278,30.1297489,1.884917091,1.534809409,2.726742276,25.75852493,1,9.4,0.765283952,,,3.5,5.72435268,750,2590.760208,41.41240742,,1.374469052,,50,1,14.5,17/05/2016,5,0.42125579,0.019208398
11,11-28,QL171,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,mid,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00876,0.69656,0.06738,0.05712,0.07224,0.49106,0.27178,0.49106,0.27178,25.792,37.02767888,2.494925003,2.115021018,2.674879522,18.18281199,1,12.5,0.641539299,,,3.7,2.247773193,750,2739.159953,40.65241842,,1.097892702,,50,1,13.7,17/05/2016,6,0.44654421,0.014947083
12,12-18,QL172,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,old,1,Mission_Beach_QLD,QLD_Mt_Mackay,150812,-0.04026,0.83338,0.07066,0.08302,0.06348,0.65648,0.36358,0.65648,0.36358,28.898,34.67565816,2.450182006,2.878773141,2.20121078,22.76387607,1,12.3,0.773423364,,,3.5,9.138918944,750,2640.285113,37.36605029,,1.077587341,,50,1,14.2,17/05/2016,5,0.446167438,0.015971797
8,DP074,QL173,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,new,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00864,1.27142,0.08418,0.08130,0.08170,1.01560,0.585,1.0156,0.585,36.427,28.65064259,2.411811093,2.329297242,2.340757499,29.09759261,1,12.1,0.260598016,,,4.4,1.415262773,750,3274.321191,38.89666419,,1.35761926,,50,1,11.5,,,0.423985821,0.020104756
13,13-38,QL174,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,mid,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.01592,1.98092,0.09828,0.08638,0.08870,1.69164,0.93084,1.69164,0.93084,49.488,24.98233144,2.455263534,2.15797379,2.215932799,42.26111116,1,12.3,0.993333804,,,5.5,13.81689042,750,4149.996111,,,,,50,1,9.0,,,0.44974108,0.022025923
7,DP028,QL175,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,old,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00490,0.95090,0.09156,0.06804,0.09660,0.68980,0.39296,0.6898,0.39296,27.937,29.37953518,2.689990241,1.998983573,2.838063098,20.26600337,1,13.4,0.113355719,,,5.4,0.400606502,750,4033.043646,44.04809574,,1.49927817,,50,1,9.3,16/05/2016,2,0.430327631,0.019390108
22,22-43,QL176,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,new,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00446,1.39068,0.07266,0.07294,0.06048,1.18014,0.66472,1.18014,0.66472,,0,0,0,0,0,1,0.0,0.104852571,,,,,,,,,,,,,,,,0.436744793,NA
26,26-25,QL177,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,mid,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00732,1.37268,0.08638,0.09376,0.09994,1.08528,0.61174,1.08528,0.61174,,0,0,0,0,0,1,0.0,0.504209119,,,,,,,,,,,,,,,,0.436329795,NA
22,22-36,QL178,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,old,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00542,1.26870,0.07462,0.05812,0.05848,1.07206,0.6392,1.07206,0.6392,,0,0,0,0,0,1,0.0,0.088301073,,,,,,,,,,,,,,,,0.403764715,NA
,,QL179,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,sen,2,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00302,0.48124,0.09220,0.06848,0.06896,0.24858,0.13622,0.24858,0.13622,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.452007402,NA
25,25-41,QL180,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,new,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00856,1.07630,0.08160,0.09130,0.08836,0.80648,0.45166,0.80648,0.45166,,0,0,0,0,0,1,0.0,0.432965299,,,,,,,,,,,,,,,,0.439961313,NA
28,28-20,QL181,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,mid,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00818,1.64034,0.09336,0.08504,0.09236,1.36140,0.75214,1.3614,0.75214,,0,0,0,0,0,1,0.0,0.715604139,,,,,,,,,,,,,,,,0.447524607,NA
28,28-18,QL182,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,old,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.02164,1.33434,0.07988,0.07926,0.07206,1.08150,0.61678,1.0815,0.61678,,0,0,0,0,0,1,0.0,0.708631966,,,,,,,,,,,,,,,,0.429699491,NA
,,QL183,banpla,banaqu,-17.92181,146.01045,,,Proteaceae,sen,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00226,0.66588,0.05926,0.05582,0.05434,0.49420,0.32134,0.4942,0.32134,,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,0.349777418,NA
7,DP013,QL184,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,new,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00470,1.34298,0.07654,0.06464,0.07594,1.12116,0.64828,1.12116,0.64828,32.943,24.52977706,1.877509136,1.585604789,1.86279127,27.50180485,1,9.4,0.045859666,Labelled in book as QL084,,3.9,2.737316332,750,2890.13586,37.75981004,,1.53934583,,50,1,13.0,16/05/2016,2,0.421777445,0.023572271
10,10-22,QL185,corcla,corcla,-17.92181,146.01045,,,Myrtaceae,mid,3,Mission_Beach_QLD,QLD_Mt_Mackay,150812,0.00568,1.32190,0.07694,0.07096,0.07964,1.08868,0.63356,1.08868,0.63356,36.172,27.36364324,2.105358711,1.941724124,2.179240548,29.79025112,1,10.5,0.479318375,Labelled in book as QL085,,4.6,8.195237117,750,3426.400787,44.53341287,,1.627466507,,50,1,10.9,17/05/2016,4,0.418047544,0.02126736
